,Relative_yield_change,Crop,yield_of_CT,Latitude,Longitude,Years_since_CT_started,Crop_rotation_CT,Crop_rotation_NT,ST,Soil_cover_in_CT,Soil_cover_in_CT,Weed_pest_control_CT,Weed_pest_control_NT,P,E,PB,Tave,Tmax,Tmin
755,-0.1485,maize,9290.0,42.22,-82.73,10,0,0,1,1486.0,1015.0,0.0,0.0,502.5,510.423,-7.923,18.16667,25.69895,6.81734
756,-0.1814,maize,8710.0,42.22,-82.73,10,0,0,1,1486.0,1015.0,0.0,0.0,502.5,510.423,-7.923,18.16667,25.69895,6.81734
757,0.0259,maize,8120.0,42.22,-82.73,11,0,0,1,1486.0,1015.0,0.0,0.0,420.1,556.534,-136.434,19.36667,25.53342,10.18117
758,-0.0105,maize,8570.0,42.22,-82.73,11,0,0,1,1486.0,1015.0,0.0,0.0,420.1,556.534,-136.434,19.36667,25.53342,10.18117
759,-0.0514,maize,8560.0,42.22,-82.73,11,0,0,1,1486.0,1015.0,0.0,0.0,420.1,556.534,-136.434,19.36667,25.53342,10.18117
760,-0.0597,maize,8540.0,42.22,-82.73,11,0,0,1,1486.0,1015.0,0.0,0.0,420.1,556.534,-136.434,19.36667,25.53342,10.18117
761,-0.0878,maize,9340.0,42.22,-82.73,12,0,0,1,1486.0,1015.0,0.0,0.0,425.9,510.382,-84.482,18.18333,27.80017,7.15456
762,-0.1084,maize,10700.0,42.22,-82.73,12,0,0,1,1486.0,1015.0,0.0,0.0,425.9,510.382,-84.482,18.18333,27.80017,7.15456
763,-0.1481,maize,10800.0,42.22,-82.73,12,0,0,1,1486.0,1015.0,0.0,0.0,425.9,510.382,-84.482,18.18333,27.80017,7.15456
764,-0.2815,maize,10800.0,42.22,-82.73,12,0,0,1,1486.0,1015.0,0.0,0.0,425.9,510.382,-84.482,18.18333,27.80017,7.15456
765,0.2977,maize,9270.0,40.73,-77.95,1,1,1,0,1486.0,1015.0,0.0,0.0,393.1,507.573,-114.473,16.44286,28.42426,2.39395
766,0.0061,maize,8140.0,40.73,-77.95,2,1,1,0,1486.0,1015.0,0.0,0.0,674.7,511.355,163.345,16.48571,29.36416,0.70092
767,0.0155,maize,9680.0,40.73,-77.95,3,1,1,0,1486.0,1015.0,0.0,0.0,890.3,444.378,445.922,15.71429,26.96951,2.43595
768,0.1011,maize,6985.0,32.32,-86.9,2,0,0,3,1486.0,1015.0,0.0,0.0,493.2,676.872,-183.672,24.25,34.36662,14.71335
769,-0.0531,maize,6700.0,32.32,-86.9,2,1,1,3,1486.0,1015.0,0.0,0.0,493.2,676.872,-183.672,24.25,34.36662,14.71335
770,-0.183,maize,6616.0,32.32,-86.9,2,1,1,3,1486.0,1015.0,0.0,0.0,493.2,676.872,-183.672,24.25,34.36662,14.71335
771,0.1198,maize,7913.0,32.32,-86.9,3,1,1,3,1486.0,1015.0,0.0,0.0,629.1,653.867,-24.767,23.76667,32.90654,12.2596
772,-0.0254,maize,8344.0,32.32,-86.9,3,0,0,3,1486.0,1015.0,0.0,0.0,629.1,653.867,-24.767,23.76667,32.90654,12.2596
773,-0.0256,maize,9332.0,32.32,-86.9,3,1,1,3,1486.0,1015.0,0.0,0.0,629.1,653.867,-24.767,23.76667,32.90654,12.2596
774,0.0269,maize,10297.0,32.32,-86.9,5,0,0,3,1486.0,1015.0,0.0,0.0,647.0,642.709,4.291,22.95,32.88844,11.05887
775,0.0101,maize,10974.0,32.32,-86.9,5,1,1,3,1486.0,1015.0,0.0,0.0,647.0,642.709,4.291,22.95,32.88844,11.05887
776,0.0029,maize,10832.0,32.32,-86.9,5,1,1,3,1486.0,1015.0,0.0,0.0,647.0,642.709,4.291,22.95,32.88844,11.05887
789,0.0212,maize,7168.0,41.12,-96.5,2,1,1,0,1486.0,1486.0,0.0,0.0,1027.5,504.866,522.634,18.36667,29.26888,4.1768
790,0.0077,maize,6205.0,41.12,-96.5,2,1,1,0,1486.0,1486.0,0.0,0.0,1027.5,504.866,522.634,18.36667,29.26888,4.1768
791,0.0067,maize,7035.0,41.12,-96.5,2,1,1,0,1486.0,1486.0,0.0,0.0,1027.5,504.866,522.634,18.36667,29.26888,4.1768
792,0.0063,maize,7779.0,41.12,-96.5,3,1,1,0,1486.0,1015.0,0.0,0.0,616.1,573.728,42.372,19.55,28.75747,5.77022
793,-0.0292,maize,9595.0,41.12,-96.5,3,1,1,0,1486.0,1015.0,0.0,0.0,616.1,573.728,42.372,19.55,28.75747,5.77022
794,-0.071,maize,8579.0,41.12,-96.5,3,1,1,0,1486.0,1015.0,0.0,0.0,616.1,573.728,42.372,19.55,28.75747,5.77022
795,-0.0757,maize,4410.0,41.12,-96.5,3,1,1,0,1486.0,1015.0,0.0,0.0,616.1,573.728,42.372,19.55,28.75747,5.77022
796,0.373,maize,2756.0,41.12,-96.5,4,1,1,0,1486.0,1015.0,0.0,0.0,509.6,541.266,-31.666,19.35,33.61996,4.84391
797,0.3434,maize,3617.0,41.12,-96.5,4,1,1,0,1486.0,1015.0,0.0,0.0,509.6,541.266,-31.666,19.35,33.61996,4.84391
798,0.1375,maize,3497.0,41.12,-96.5,4,1,1,0,1486.0,1015.0,0.0,0.0,509.6,541.266,-31.666,19.35,33.61996,4.84391
799,-0.0463,maize,3693.0,41.12,-96.5,4,1,1,0,1486.0,1015.0,0.0,0.0,509.6,541.266,-31.666,19.35,33.61996,4.84391
800,0.1375,maize,6735.0,41.12,-96.5,5,1,1,0,1486.0,1015.0,0.0,0.0,806.4,537.739,268.661,18.8,29.28899,5.86404
801,-0.2893,maize,6093.0,41.12,-96.5,5,1,1,0,1486.0,1015.0,0.0,0.0,806.4,537.739,268.661,18.8,29.28899,5.86404
802,-0.3157,maize,7161.0,41.12,-96.5,5,1,1,0,1486.0,1015.0,0.0,0.0,806.4,537.739,268.661,18.8,29.28899,5.86404
803,-0.3466,maize,3829.0,41.12,-96.5,5,1,1,0,1486.0,1015.0,0.0,0.0,806.4,537.739,268.661,18.8,29.28899,5.86404
804,-0.1338,maize,4536.0,41.12,-96.5,2,1,1,0,1486.0,1486.0,0.0,0.0,1027.5,504.866,522.634,18.36667,29.26888,4.1768
824,0.1738,maize,5870.0,42.02,-93.75,2,1,1,0,1486.0,1015.0,0.0,0.0,550.9,490.997,59.903,18.71667,28.17155,5.35148
825,-0.0754,maize,6630.0,42.02,-93.75,2,1,1,0,1486.0,1015.0,0.0,0.0,550.9,490.997,59.903,18.71667,28.17155,5.35148
826,-0.0758,maize,7390.0,42.02,-93.75,2,1,1,0,1486.0,1015.0,0.0,0.0,550.9,490.997,59.903,18.71667,28.17155,5.35148
827,-0.0915,maize,7760.0,42.02,-93.75,2,1,1,0,1486.0,1015.0,0.0,0.0,550.9,490.997,59.903,18.71667,28.17155,5.35148
828,-0.1496,maize,8290.0,42.02,-93.75,3,1,1,0,1015.0,1015.0,0.0,0.0,721.7,470.185,251.516,18.61667,29.86553,6.86344
829,-0.167,maize,8740.0,42.02,-93.75,3,1,1,0,1015.0,1015.0,0.0,0.0,721.7,470.185,251.516,18.61667,29.86553,6.86344
830,-0.1678,maize,7690.0,42.02,-93.75,3,1,1,0,1015.0,1015.0,0.0,0.0,721.7,470.185,251.516,18.61667,29.86553,6.86344
831,-0.1678,maize,8640.0,42.02,-93.75,3,1,1,0,1015.0,1015.0,0.0,0.0,721.7,470.185,251.516,18.61667,29.86553,6.86344
832,0.0,maize,7703.0,-27.8,-50.32,1,1,1,3,1486.0,1015.0,0.0,0.0,954.4,616.757,337.644,21.33333,25.57545,10.66417
833,-0.0271,maize,7608.0,-27.8,-50.32,1,1,1,3,1486.0,1015.0,0.0,0.0,954.4,616.757,337.644,21.33333,25.57545,10.66417
834,-0.0313,maize,8589.0,-27.8,-50.32,1,1,1,3,1486.0,1015.0,0.0,0.0,954.4,616.757,337.644,21.33333,25.57545,10.66417
835,-0.0591,maize,8304.0,-27.8,-50.32,1,1,1,3,1486.0,1015.0,0.0,0.0,954.4,616.757,337.644,21.33333,25.57545,10.66417
836,-0.2139,maize,5994.0,-27.8,-50.32,1,1,1,3,1486.0,1015.0,0.0,0.0,954.4,616.757,337.644,21.33333,25.57545,10.66417
837,0.031,maize,6901.0,-27.8,-50.32,2,1,1,3,1486.0,1015.0,0.0,0.0,1498.4,542.896,955.504,20.85,25.88517,12.58576
838,-0.0147,maize,6720.0,-27.8,-50.32,2,1,1,3,1486.0,1015.0,0.0,0.0,1498.4,542.896,955.504,20.85,25.88517,12.58576
839,-0.0743,maize,6193.0,-27.8,-50.32,2,1,1,3,1486.0,1015.0,0.0,0.0,1498.4,542.896,955.504,20.85,25.88517,12.58576
840,-0.0889,maize,3510.0,-27.8,-50.32,2,1,1,3,1486.0,1015.0,0.0,0.0,1498.4,542.896,955.504,20.85,25.88517,12.58576
841,-0.0924,maize,6407.0,-27.8,-50.32,2,1,1,3,1486.0,1015.0,0.0,0.0,1498.4,542.896,955.504,20.85,25.88517,12.58576
842,0.0046,maize,7963.0,-27.8,-50.32,3,1,1,3,1486.0,1015.0,0.0,0.0,771.1,605.914,165.186,20.28333,25.23432,11.56289
843,-0.0625,maize,7794.0,-27.8,-50.32,3,1,1,3,1486.0,1015.0,0.0,0.0,771.1,605.914,165.186,20.28333,25.23432,11.56289
844,-0.1313,maize,6558.0,-27.8,-50.32,3,1,1,3,1486.0,1015.0,0.0,0.0,771.1,605.914,165.186,20.28333,25.23432,11.56289
845,-0.1413,maize,6895.0,-27.8,-50.32,3,1,1,3,1486.0,1015.0,0.0,0.0,771.1,605.914,165.186,20.28333,25.23432,11.56289
846,-0.4011,maize,5697.0,-27.8,-50.32,3,1,1,3,1486.0,1015.0,0.0,0.0,771.1,605.914,165.186,20.28333,25.23432,11.56289
859,0.1037,maize,11457.0,39.55,100.75,2,1,1,0,1486.0,1015.0,0.0,0.0,-11.0,249.642,-260.642,13.62,27.77941,-5.48222
860,0.0585,maize,11457.0,39.55,100.75,2,1,1,0,1486.0,1015.0,0.0,0.0,-11.0,249.642,-260.642,13.62,27.77941,-5.48222
861,0.0151,maize,11457.0,39.55,100.75,2,1,1,0,1486.0,1015.0,0.0,0.0,-11.0,249.642,-260.642,13.62,27.77941,-5.48222
862,0.0377,maize,11457.0,39.55,100.75,2,1,1,0,1486.0,1015.0,0.0,0.0,-11.0,249.642,-260.642,13.62,27.77941,-5.48222
869,0.223,maize,4564.0,19.52,-98.83,3,0,0,0,1486.0,1486.0,0.0,0.0,911.3,680.005,231.295,13.5,23.79651,5.48964
870,0.0721,maize,5357.0,19.52,-98.83,3,1,1,0,1486.0,1015.0,0.0,0.0,911.3,680.005,231.295,13.5,23.79651,5.48964
871,-0.0345,maize,4313.0,19.52,-98.83,3,1,1,0,1486.0,1486.0,0.0,0.0,911.3,680.005,231.295,13.5,23.79651,5.48964
872,-0.0571,maize,4520.0,19.52,-98.83,3,1,1,0,1486.0,1015.0,0.0,0.0,911.3,680.005,231.295,13.5,23.79651,5.48964
873,-0.06,maize,4014.0,19.52,-98.83,3,1,1,0,1486.0,1486.0,0.0,0.0,911.3,680.005,231.295,13.5,23.79651,5.48964
874,-0.0896,maize,3715.0,19.52,-98.83,3,1,1,0,1486.0,1486.0,0.0,0.0,911.3,680.005,231.295,13.5,23.79651,5.48964
875,-0.245,maize,3682.0,19.52,-98.83,3,1,1,0,1486.0,1015.0,0.0,0.0,911.3,680.005,231.295,13.5,23.79651,5.48964
876,0.2702,maize,4593.0,19.52,-98.83,4,0,0,0,1486.0,1486.0,0.0,0.0,989.4,684.772,304.628,13.0,24.19251,6.46757
877,0.1647,maize,4948.0,19.52,-98.83,4,1,1,0,1486.0,1015.0,0.0,0.0,989.4,684.772,304.628,13.0,24.19251,6.46757
878,-0.0517,maize,5340.0,19.52,-98.83,4,1,1,0,1486.0,1486.0,0.0,0.0,989.4,684.772,304.628,13.0,24.19251,6.46757
879,-0.1021,maize,4837.0,19.52,-98.83,4,1,1,0,1486.0,1486.0,0.0,0.0,989.4,684.772,304.628,13.0,24.19251,6.46757
880,-0.1081,maize,5115.0,19.52,-98.83,4,1,1,0,1486.0,1015.0,0.0,0.0,989.4,684.772,304.628,13.0,24.19251,6.46757
881,-0.1683,maize,4355.0,19.52,-98.83,4,1,1,0,1486.0,1486.0,0.0,0.0,989.4,684.772,304.628,13.0,24.19251,6.46757
882,-0.3637,maize,5282.0,19.52,-98.83,4,1,1,0,1486.0,1015.0,0.0,0.0,989.4,684.772,304.628,13.0,24.19251,6.46757
883,0.2991,maize,983.0,19.52,-98.83,5,0,0,0,1486.0,1486.0,0.0,0.0,1068.1,661.247,406.853,13.44286,24.50043,6.99138
884,-0.0238,maize,1682.0,19.52,-98.83,5,1,1,0,1486.0,1015.0,0.0,0.0,1068.1,661.247,406.853,13.44286,24.50043,6.99138
885,-0.1358,maize,1590.0,19.52,-98.83,5,1,1,0,1486.0,1015.0,0.0,0.0,1068.1,661.247,406.853,13.44286,24.50043,6.99138
886,-0.2617,maize,1498.0,19.52,-98.83,5,1,1,0,1486.0,1015.0,0.0,0.0,1068.1,661.247,406.853,13.44286,24.50043,6.99138
887,-0.5264,maize,1537.0,19.52,-98.83,5,1,1,0,1486.0,1486.0,0.0,0.0,1068.1,661.247,406.853,13.44286,24.50043,6.99138
888,-0.5264,maize,1537.0,19.52,-98.83,5,1,1,0,1486.0,1486.0,0.0,0.0,1068.1,661.247,406.853,13.44286,24.50043,6.99138
889,-0.5693,maize,1458.0,19.52,-98.83,5,1,1,0,1486.0,1486.0,0.0,0.0,1068.1,661.247,406.853,13.44286,24.50043,6.99138
918,-0.2836,maize,4380.0,-23.18,-51.18,3,0,0,3,1486.0,1015.0,0.0,0.0,1574.3,706.494,867.806,25.96667,31.36874,16.4265
919,-0.3223,maize,7666.0,-23.18,-51.18,6,0,0,3,1486.0,1015.0,0.0,0.0,1127.4,705.97,421.43,26.3,30.80348,15.64812
920,0.0492,maize,6220.0,-23.18,-51.18,10,0,0,3,1486.0,1015.0,0.0,0.0,883.2,728.03,155.17,26.08333,29.34542,16.69589
921,-0.0237,maize,8624.0,-23.18,-51.18,14,0,0,3,1486.0,1015.0,0.0,0.0,1003.4,727.617,275.783,27.03333,31.52832,17.43721
922,-0.2346,maize,5845.0,-23.18,-51.18,18,0,0,3,1486.0,1015.0,0.0,0.0,1277.0,716.387,560.613,27.0,30.74439,19.56731
923,-0.036,maize,7005.0,-23.18,-51.18,22,0,0,3,1486.0,1015.0,0.0,0.0,1073.4,705.208,368.192,25.66667,31.14505,17.61165
990,0.3421,maize,6430.0,34.03,-83.42,4,0,0,0,1486.0,1015.0,0.0,0.0,706.9,612.278,94.622,22.36667,31.32285,8.86395
991,-0.0965,maize,7460.0,34.03,-83.42,4,0,0,0,1486.0,1486.0,0.0,0.0,706.9,612.278,94.622,22.36667,31.32285,8.86395
1015,-0.1836,maize,9560.0,40.52,-75.78,7,0,0,0,1486.0,1015.0,0.0,0.0,762.8,531.951,230.849,17.1,30.80421,4.20473
1016,-0.8432,maize,10203.0,40.52,-75.78,7,0,0,0,1486.0,1015.0,1.0,1.0,762.8,531.951,230.849,17.1,30.80421,4.20473
1041,-0.037,maize,2700.0,31.53,75.91,2,1,1,0,1486.0,1486.0,0.0,0.0,433.0,503.851,-70.851,29.68,40.23806,15.81546
1042,-0.1538,maize,3900.0,31.53,75.91,3,1,1,0,1486.0,1486.0,0.0,0.0,558.3,525.754,32.546,30.08,40.72791,18.32898
1043,-0.0645,maize,3100.0,31.53,75.91,4,1,1,0,1486.0,1486.0,0.0,0.0,660.6,519.729,140.871,29.08,36.08873,16.77941
1044,-0.0625,maize,3200.0,31.53,75.91,5,1,1,0,1486.0,1486.0,0.0,0.0,625.5,508.436,117.064,29.34,36.97631,16.75304
1045,-0.0313,maize,3200.0,31.53,75.91,6,1,1,0,1486.0,1486.0,0.0,0.0,505.1,542.553,-37.453,30.28,38.09358,19.64371
1046,-0.037,maize,2700.0,31.53,75.91,2,1,1,0,1486.0,1486.0,0.0,0.0,433.0,503.851,-70.851,29.68,40.23806,15.81546
1047,-0.0513,maize,3900.0,31.53,75.91,3,1,1,0,1486.0,1486.0,0.0,0.0,558.3,525.754,32.546,30.08,40.72791,18.32898
1048,0.1935,maize,3100.0,31.53,75.91,4,1,1,0,1486.0,1486.0,0.0,0.0,660.6,519.729,140.871,29.08,36.08873,16.77941
1049,0.2188,maize,3200.0,31.53,75.91,5,1,1,0,1486.0,1486.0,0.0,0.0,625.5,508.436,117.064,29.34,36.97631,16.75304
1050,0.25,maize,3200.0,31.53,75.91,6,1,1,0,1486.0,1486.0,0.0,0.0,505.1,542.553,-37.453,30.28,38.09358,19.64371
1104,0.2355,maize,2420.0,-17.62,31.17,7,1,1,4,1486.0,1015.0,0.0,0.0,223.8,676.238,-452.438,23.06667,27.26348,6.70592
1105,-0.2708,maize,14400.0,20.73,-101.32,7,1,1,1,1486.0,1015.0,0.0,0.0,592.1,710.877,-118.777,19.52857,32.77286,12.24747
1106,-0.2808,maize,14600.0,20.73,-101.32,7,1,1,1,1486.0,1015.0,0.0,0.0,592.1,710.877,-118.777,19.52857,32.77286,12.24747
1128,-0.0614,maize,10420.0,38.08,-86.15,6,1,1,0,1486.0,1015.0,0.0,0.0,524.9,550.974,-26.074,21.11667,31.31532,8.00487
1129,-0.0993,maize,9370.0,38.08,-86.15,6,1,1,0,1486.0,1015.0,0.0,0.0,524.9,550.974,-26.074,21.11667,31.31532,8.00487
1130,-0.0081,maize,11050.0,38.08,-86.15,7,1,1,0,1486.0,1015.0,0.0,0.0,595.3,501.298,94.002,19.96667,30.12658,7.14011
1131,-0.0264,maize,10610.0,38.08,-86.15,7,1,1,0,1486.0,1015.0,0.0,0.0,595.3,501.298,94.002,19.96667,30.12658,7.14011
1132,-0.0165,maize,13330.0,38.08,-86.15,8,1,1,0,1486.0,1015.0,0.0,0.0,617.9,528.687,89.213,20.26667,30.25089,9.41076
1133,-0.0975,maize,13130.0,38.08,-86.15,8,1,1,0,1486.0,1015.0,0.0,0.0,617.9,528.687,89.213,20.26667,30.25089,9.41076
1134,-0.0182,maize,10440.0,38.08,-86.15,9,1,1,0,1486.0,1015.0,0.0,0.0,533.8,548.603,-14.803,21.4,33.68884,8.97663
1135,-0.4199,maize,9050.0,38.08,-86.15,9,1,1,0,1486.0,1015.0,0.0,0.0,533.8,548.603,-14.803,21.4,33.68884,8.97663
1136,-0.0613,maize,12890.0,38.08,-86.15,10,1,1,0,1486.0,1015.0,0.0,0.0,660.2,521.501,138.699,20.63333,30.74465,10.41143
1137,-0.102,maize,11270.0,38.08,-86.15,10,1,1,0,1486.0,1015.0,0.0,0.0,660.2,521.501,138.699,20.63333,30.74465,10.41143
1141,-0.1309,maize,19100.0,48.12,9.03,4,0,0,0,1486.0,1486.0,0.0,0.0,518.2,413.488,104.712,15.18333,22.68403,3.06619
1142,-0.105,maize,2676.0,34.02,71.47,2,1,1,0,1015.0,1015.0,0.0,0.0,313.8,493.206,-179.406,21.62,35.89181,15.09477
1163,0.187,maize,7672.0,40.65,-104.98,2,1,1,0,1486.0,1015.0,0.0,0.0,197.5,567.114,-369.614,14.04286,29.94307,-9.69776
1164,0.0749,maize,5326.0,40.65,-104.98,2,1,1,0,1486.0,1015.0,0.0,0.0,197.5,567.114,-369.614,14.04286,29.94307,-9.69776
1165,-0.0025,maize,9933.0,40.65,-104.98,2,1,1,0,1486.0,1015.0,0.0,0.0,197.5,567.114,-369.614,14.04286,29.94307,-9.69776
1166,-0.1154,maize,10631.0,40.65,-104.98,2,1,1,0,1486.0,1015.0,0.0,0.0,197.5,567.114,-369.614,14.04286,29.94307,-9.69776
1167,0.0402,maize,6785.0,40.65,-104.98,3,1,1,0,1486.0,1015.0,0.0,0.0,253.0,566.023,-313.023,14.88571,29.96927,-3.21418
1168,-0.1765,maize,13964.0,40.65,-104.98,3,1,1,0,1486.0,1015.0,0.0,0.0,253.0,566.023,-313.023,14.88571,29.96927,-3.21418
1169,-0.2005,maize,11535.0,40.65,-104.98,3,1,1,0,1486.0,1015.0,0.0,0.0,253.0,566.023,-313.023,14.88571,29.96927,-3.21418
1170,-0.2078,maize,13606.0,40.65,-104.98,3,1,1,0,1486.0,1015.0,0.0,0.0,253.0,566.023,-313.023,14.88571,29.96927,-3.21418
1171,-0.0984,maize,12348.0,40.65,-104.98,4,1,1,0,1486.0,1015.0,0.0,0.0,267.2,553.256,-286.056,13.92857,31.38396,-4.81392
1172,-0.1399,maize,6304.0,40.65,-104.98,4,1,1,0,1486.0,1015.0,0.0,0.0,267.2,553.256,-286.056,13.92857,31.38396,-4.81392
1173,-0.2361,maize,12491.0,40.65,-104.98,4,1,1,0,1486.0,1015.0,0.0,0.0,267.2,553.256,-286.056,13.92857,31.38396,-4.81392
1174,-0.3492,maize,10986.0,40.65,-104.98,4,1,1,0,1486.0,1015.0,0.0,0.0,267.2,553.256,-286.056,13.92857,31.38396,-4.81392
1175,-0.0516,maize,8565.0,40.65,-104.98,5,1,1,0,1486.0,1015.0,0.0,0.0,223.0,576.644,-353.644,14.8,31.98261,-5.42037
1176,-0.0647,maize,10533.0,40.65,-104.98,5,1,1,0,1486.0,1015.0,0.0,0.0,223.0,576.644,-353.644,14.8,31.98261,-5.42037
1177,-0.1007,maize,11756.0,40.65,-104.98,5,1,1,0,1486.0,1015.0,0.0,0.0,223.0,576.644,-353.644,14.8,31.98261,-5.42037
1178,-0.3226,maize,6922.0,40.65,-104.98,5,1,1,0,1486.0,1015.0,0.0,0.0,223.0,576.644,-353.644,14.8,31.98261,-5.42037
1179,-0.0756,maize,12254.0,40.65,-104.98,6,1,1,0,1486.0,1015.0,0.0,0.0,445.4,552.736,-107.336,13.85714,27.27658,-4.86435
1180,-0.2032,maize,11272.0,40.65,-104.98,6,1,1,0,1486.0,1015.0,0.0,0.0,445.4,552.736,-107.336,13.85714,27.27658,-4.86435
1181,-0.3051,maize,10454.0,40.65,-104.98,6,1,1,0,1486.0,1015.0,0.0,0.0,445.4,552.736,-107.336,13.85714,27.27658,-4.86435
1182,-0.3324,maize,6287.0,40.65,-104.98,6,1,1,0,1486.0,1015.0,0.0,0.0,445.4,552.736,-107.336,13.85714,27.27658,-4.86435
1284,-0.1227,maize,9860.0,38.52,-89.84,2,1,1,0,1486.0,1015.0,0.0,0.0,611.0,581.334,29.666,20.83333,31.82058,7.26548
1285,0.0629,maize,10500.0,38.52,-89.84,1,1,1,0,1486.0,1015.0,0.0,0.0,651.8,569.127,82.673,21.26667,31.9399,9.04046
1286,-0.0101,maize,9878.0,40.43,-86.92,2,1,1,0,1486.0,1015.0,0.0,0.0,775.7,488.06,287.64,18.38333,28.71078,5.11918
1287,-0.026,maize,9464.0,40.43,-86.92,2,1,1,0,1486.0,1015.0,0.0,0.0,775.7,488.06,287.64,18.38333,28.71078,5.11918
1288,-0.0602,maize,12090.0,40.43,-86.92,15,1,1,0,1486.0,1015.0,0.0,0.0,414.8,525.415,-110.615,18.63333,29.7984,7.28592
1289,-0.4193,maize,12074.0,40.43,-86.92,15,1,1,0,1486.0,1015.0,0.0,0.0,414.8,525.415,-110.615,18.63333,29.7984,7.28592
1352,0.0749,maize,3340.0,34.3,-79.73,2,0,0,0,1486.0,1015.0,0.0,0.0,607.3,661.112,-53.812,24.71667,33.9445,11.11032
1353,-0.4,maize,5000.0,34.3,-79.73,3,0,0,0,1486.0,1015.0,0.0,0.0,681.0,605.264,75.736,23.83333,34.0873,12.49785
1354,-0.1552,maize,5800.0,34.3,-79.73,4,0,0,0,1486.0,1015.0,0.0,0.0,763.9,634.358,129.542,23.83333,31.90425,9.23065
1355,0.0513,maize,5460.0,34.3,-79.73,5,0,0,0,1486.0,1015.0,0.0,0.0,363.3,625.169,-261.869,23.78333,32.67227,10.46222
1365,-0.1111,maize,3600.0,11.59,37.38,2,1,1,1,1486.0,1486.0,0.0,0.0,1110.5,779.029,331.471,17.8125,26.44554,12.10658
1366,0.0702,maize,5700.0,11.59,37.38,2,1,1,1,1486.0,1486.0,0.0,0.0,1110.5,779.029,331.471,17.8125,26.44554,12.10658
1367,-0.1833,maize,6000.0,11.59,37.38,2,1,1,1,1486.0,1486.0,0.0,0.0,1110.5,779.029,331.471,17.8125,26.44554,12.10658
1368,-0.3846,maize,2600.0,11.59,37.38,2,1,1,1,1486.0,1486.0,0.0,0.0,1110.5,779.029,331.471,17.8125,26.44554,12.10658
1369,-0.5357,maize,2800.0,11.59,37.38,2,1,1,1,1486.0,1486.0,0.0,0.0,1110.5,779.029,331.471,17.8125,26.44554,12.10658
1370,0.0,maize,2200.0,11.59,37.38,3,1,1,1,1486.0,1486.0,0.0,0.0,1567.8,759.599,808.202,17.8125,25.97563,8.48207
1371,-0.2895,maize,3800.0,11.59,37.38,3,1,1,1,1486.0,1486.0,0.0,0.0,1567.8,759.599,808.202,17.8125,25.97563,8.48207
1372,-0.4839,maize,6200.0,11.59,37.38,3,1,1,1,1486.0,1486.0,0.0,0.0,1567.8,759.599,808.202,17.8125,25.97563,8.48207
1373,-0.2703,maize,3700.0,11.59,37.38,3,1,1,1,1486.0,1486.0,0.0,0.0,1567.8,759.599,808.202,17.8125,25.97563,8.48207
1374,-0.0606,maize,3300.0,11.59,37.38,3,1,1,1,1486.0,1486.0,0.0,0.0,1567.8,759.599,808.202,17.8125,25.97563,8.48207
1398,-0.0602,maize,9630.0,31.42,73.07,1,1,1,0,1210.0,1210.0,0.0,0.0,191.3,546.572,-355.272,31.38,40.41361,20.41231
1399,-0.274,maize,19710.0,31.42,73.07,1,1,1,0,1210.0,1210.0,0.0,0.0,191.3,546.572,-355.272,31.38,40.41361,20.41231
1400,-0.0164,maize,9160.0,44.07,-93.52,1,1,1,0,1486.0,1486.0,0.0,0.0,641.8,465.992,175.808,16.93333,28.78427,4.50361
1401,-0.0317,maize,6630.0,44.07,-93.52,2,1,1,0,1486.0,1015.0,0.0,0.0,476.9,506.731,-29.831,17.8,30.96772,4.10116
1402,-0.1038,maize,7420.0,44.07,-93.52,3,1,1,0,1486.0,1015.0,0.0,0.0,557.9,498.038,59.862,17.15,28.47067,5.607
1403,-0.0304,maize,9880.0,44.07,-93.52,6,1,1,0,1486.0,1015.0,0.0,0.0,528.3,528.94,-0.64,18.0,30.04158,0.34914
1404,-0.1727,maize,6310.0,44.07,-93.52,7,1,1,0,1486.0,1015.0,0.0,0.0,332.9,554.216,-221.316,18.76667,30.92929,-0.18549
1405,-0.1644,maize,9610.0,44.07,-93.52,8,1,1,0,1486.0,1015.0,0.0,0.0,349.4,496.941,-147.541,17.45,29.756,2.39721
1406,-0.2859,maize,9200.0,44.07,-93.52,9,1,1,0,1486.0,1015.0,0.0,0.0,731.6,497.577,234.023,17.16667,26.9738,1.82052
1407,-0.2603,maize,10220.0,44.07,-93.52,10,1,1,0,1486.0,1015.0,0.0,0.0,629.8,475.382,154.418,17.46667,28.3748,1.98725
1408,-0.0635,maize,12600.0,40.43,-99.38,18,1,1,0,1486.0,1015.0,0.0,0.0,511.9,577.737,-65.837,18.73333,34.42293,4.30335
1409,-0.0593,maize,13500.0,40.43,-99.38,19,1,1,0,1486.0,1015.0,0.0,0.0,112.5,594.795,-482.295,19.48333,37.93914,1.5913
1410,-0.0938,maize,12800.0,40.43,-99.38,20,1,1,0,1486.0,1015.0,0.0,0.0,251.9,558.765,-306.865,19.76667,32.74687,3.58839
1411,-0.1429,maize,6300.0,31.38,72.03,1,1,1,0,1015.0,1015.0,0.0,0.0,499.7,394.544,105.156,31.78,40.21164,21.4263
1412,0.16,maize,5000.0,31.38,72.03,2,1,1,0,1015.0,1015.0,0.0,0.0,202.1,384.957,-182.857,31.72,41.81672,19.74682
